City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
290,Winchester,GB,2022-03-28 04:51:38,51.0651,-1.3187,41.45,81,5,6.06
291,Bure,ET,2022-03-28 04:51:39,10.7,37.0667,66.85,31,1,3.36
292,Sosnovo-Ozerskoye,RU,2022-03-28 04:51:39,52.5249,111.5418,19.62,50,30,18.45
293,Kingisepp,RU,2022-03-28 04:51:40,59.3733,28.6134,37.63,92,100,13.09
294,Nyurba,RU,2022-03-28 04:51:40,63.2842,118.3319,24.13,80,100,7.36
295,Tautira,PF,2022-03-28 04:51:41,-17.7333,-149.15,81.81,75,73,13.65
296,Dongli,CN,2022-03-28 04:51:41,23.5656,116.8194,59.31,77,100,4.94
297,Mount Gambier,AU,2022-03-28 04:51:42,-37.8333,140.7667,71.51,53,100,12.66
298,Kungurtug,RU,2022-03-28 04:51:42,50.5994,97.5228,29.73,75,100,1.83
299,Touros,BR,2022-03-28 04:51:43,-5.1989,-35.4608,78.4,87,86,9.51
300,Sorland,NO,2022-03-28 04:51:43,67.667,12.6934,32.88,63,100,40.15
301,Te Anau,NZ,2022-03-28 04:51:44,-45.4167,167.7167,72.99,49,11,2.48
302,Fortuna,US,2022-03-28 04:51:44,40.5982,-124.1573,52.93,88,100,8.05
303,Hofn,IS,2022-03-28 04:51:45,64.2539,-15.2082,32.05,78,100,6.76
304,Ngunguru,NZ,2022-03-28 04:50:11,-35.6167,174.5,65.91,67,11,7.11
305,New Norfolk,AU,2022-03-28 04:51:46,-42.7826,147.0587,68.9,53,88,1.99
306,Mecca,SA,2022-03-28 04:51:46,21.4267,39.8261,77.29,34,0,4.18
307,Mantiquil,PH,2022-03-28 04:51:47,9.1667,123.05,80.8,70,80,8.03
308,Taltal,CL,2022-03-28 04:51:47,-25.4,-70.4833,64.94,79,2,3.0
309,Sao Joao Da Barra,BR,2022-03-28 04:51:48,-21.6403,-41.0511,76.55,92,8,3.87
310,Oriximina,BR,2022-03-28 04:51:48,-1.7656,-55.8661,73.9,96,99,1.63
311,Sulangan,PH,2022-03-28 04:51:49,11.1373,123.7228,83.55,73,83,10.51
312,Gabu,GW,2022-03-28 04:51:50,12.2833,-14.2167,71.1,50,57,3.96
313,Narsaq,GL,2022-03-28 04:51:50,60.9167,-46.05,21.22,69,19,7.36
314,Meulaboh,ID,2022-03-28 04:51:50,4.1363,96.1285,84.9,63,94,3.47
315,Arona,ES,2022-03-28 04:51:51,28.0996,-16.681,60.39,77,40,9.22
316,Nouakchott,MR,2022-03-28 04:51:51,18.0858,-15.9785,62.53,85,100,12.39
317,Beloha,MG,2022-03-28 04:51:52,-25.1667,45.05,74.55,78,100,14.99
318,Praia Da Vitoria,PT,2022-03-28 04:51:52,38.7333,-27.0667,59.25,94,75,8.7
319,Rondonopolis,BR,2022-03-28 04:51:53,-16.4708,-54.6356,72.99,90,43,1.3
320,Kuito,AO,2022-03-28 04:51:53,-12.3833,16.9333,60.26,96,100,2.64
321,Chynov,CZ,2022-03-28 04:51:53,49.4068,14.8112,38.88,87,0,2.55
322,Bereda,ES,2022-03-28 04:51:54,43.2686,-7.5406,46.58,79,100,1.28
323,Gazanjyk,TM,2022-03-28 04:52:54,39.2446,55.5154,56.53,41,0,12.39
324,Leningradskiy,RU,2022-03-28 04:52:55,69.3833,178.4167,-3.5,92,40,1.97
325,Inirida,CO,2022-03-28 04:52:55,3.8653,-67.9239,72.61,99,93,2.42
326,Colesberg,ZA,2022-03-28 04:52:56,-30.72,25.0972,61.59,45,11,5.28
327,Verkhnyaya Sinyachikha,RU,2022-03-28 04:52:56,57.976,61.6673,30.6,86,100,10.0
328,Ust-Nera,RU,2022-03-28 04:52:56,64.5667,143.2,8.19,80,66,1.66
329,Oktyabrskiy,RU,2022-03-28 04:52:57,54.4815,53.471,24.94,91,99,10.33
330,Kulhudhuffushi,MV,2022-03-28 04:52:58,6.6221,73.07,82.6,69,18,4.41
331,Bitung,ID,2022-03-28 04:50:14,1.4451,125.1824,92.25,70,97,4.34
332,Tasiilaq,GL,2022-03-28 04:52:58,65.6145,-37.6368,20.17,80,100,10.11
333,Esperance,AU,2022-03-28 04:52:59,-33.8667,121.9,69.64,60,82,12.88
334,Khandbari,NP,2022-03-28 04:52:59,27.3747,87.2039,82.26,16,13,5.17
335,Syumsi,RU,2022-03-28 04:52:59,57.1111,51.6149,19.56,81,100,9.84
336,Warrington,GB,2022-03-28 04:48:51,53.3925,-2.5802,52.45,85,75,3.44
337,Alugan,PH,2022-03-28 04:53:00,12.2188,125.4808,81.3,85,59,12.37
338,De Aar,ZA,2022-03-28 04:52:40,-30.6497,24.0123,64.36,46,36,7.54
339,Port Macquarie,AU,2022-03-28 04:48:51,-31.4333,152.9167,70.12,91,100,9.51
340,Mantua,IT,2022-03-28 04:53:00,45.1667,10.7833,43.84,60,1,2.8
341,Florida,US,2022-03-28 04:53:01,28.7505,-82.5001,61.86,89,0,0.0
342,Vestmanna,FO,2022-03-28 04:53:01,62.1564,-7.1664,36.52,81,75,10.36
343,Byron Bay,AU,2022-03-28 04:53:02,-28.65,153.6167,71.49,96,100,9.15
344,Hyderabad,IN,2022-03-28 04:48:42,17.3753,78.4744,93.61,46,42,4.61
345,Komsomolskiy,UZ,2022-03-28 04:53:02,40.4272,71.7189,56.12,41,4,2.3
346,Halifax,CA,2022-03-28 04:49:57,44.6453,-63.5724,37.4,94,20,12.66
347,Taoudenni,ML,2022-03-28 04:53:03,22.6783,-3.9836,82.53,35,13,8.12
348,Leeuwarden,NL,2022-03-28 04:53:03,53.2014,5.8086,41.97,96,100,5.75
349,Waiuku,NZ,2022-03-28 04:53:03,-37.25,174.75,74.84,49,8,5.5
350,Constanta,RO,2022-03-28 04:53:04,44.1833,28.65,36.28,59,8,4.09
351,Okhotsk,RU,2022-03-28 04:53:04,59.3833,143.3,24.44,62,0,16.04
352,Orotukan,RU,2022-03-28 04:53:05,62.2667,151.7,7.34,88,98,8.75
353,Antofagasta,CL,2022-03-28 04:53:06,-23.65,-70.4,65.34,77,18,5.12
354,Kaka,TM,2022-03-28 04:53:06,37.3482,59.6143,60.4,35,0,8.79
355,Sangar,RU,2022-03-28 04:53:06,63.9242,127.4739,22.86,79,99,10.42
356,Qingdao,CN,2022-03-28 04:53:07,36.0986,120.3719,47.95,49,25,12.19
357,Villa Carlos Paz,AR,2022-03-28 04:53:07,-31.4241,-64.4978,65.05,28,74,1.01
358,Mayo,US,2022-03-28 04:53:07,38.8876,-76.5119,33.75,51,0,24.0
359,North Platte,US,2022-03-28 04:49:14,41.1239,-100.7654,40.12,47,0,9.22
360,Alofi,NU,2022-03-28 04:50:35,-19.0595,-169.9187,76.89,94,98,10.36
361,Presidencia Roque Saenz Pena,AR,2022-03-28 04:53:08,-26.7852,-60.4388,64.8,69,1,6.29
362,Santa Isabel,BR,2022-03-28 04:53:09,-23.3156,-46.2214,69.1,99,100,2.28
363,Hoi An,VN,2022-03-28 04:53:09,15.8794,108.335,84.16,75,99,16.6
364,Kodiak,US,2022-03-28 04:53:09,57.79,-152.4072,37.35,98,100,22.91
365,Chajul,GT,2022-03-28 04:53:10,15.4853,-91.0342,60.84,94,100,0.83
366,Kodinsk,RU,2022-03-28 04:53:10,58.6881,99.1844,22.41,76,86,9.37
367,Visnes,NO,2022-03-28 04:53:11,59.3556,5.2242,44.98,100,75,16.11
368,Battle Creek,US,2022-03-28 04:51:19,42.3212,-85.1797,19.53,67,0,4.61
369,Seydisehir,TR,2022-03-28 04:53:11,37.4193,31.8453,38.64,59,0,2.93
370,Durango,MX,2022-03-28 04:50:16,24.8333,-104.8333,56.64,31,9,5.59
371,Omboue,GA,2022-03-28 04:54:12,-1.5746,9.2618,76.08,94,100,8.39
372,Gorontalo,ID,2022-03-28 04:54:12,0.5412,123.0595,87.3,61,99,2.64
373,Nedjo,ET,2022-03-28 04:54:13,9.5046,35.5019,68.85,25,22,1.72
374,Roswell,US,2022-03-28 04:53:04,34.0232,-84.3616,51.69,36,0,8.05
375,Maniitsoq,GL,2022-03-28 04:54:13,65.4167,-52.9,24.6,72,93,8.08
376,Mariana,BR,2022-03-28 04:54:13,-20.3778,-43.4161,66.99,96,33,0.25
377,Ginir,ET,2022-03-28 04:54:14,7.1333,40.7,64.04,29,25,2.64
378,Bradford,GB,2022-03-28 04:54:14,53.7939,-1.7521,50.63,66,40,4.61
379,Mirabad,AF,2022-03-28 04:54:15,30.4362,61.8383,73.09,13,0,7.4
380,Hirara,JP,2022-03-28 04:54:15,24.8,125.2833,69.66,88,75,19.57
381,Omsukchan,RU,2022-03-28 04:54:16,62.5333,155.8,3.96,90,100,9.35
382,Abu Zabad,SD,2022-03-28 04:54:16,12.35,29.25,67.48,11,7,13.44
383,Plettenberg Bay,ZA,2022-03-28 04:54:17,-34.0527,23.3716,70.54,49,28,7.47
384,Madimba,TZ,2022-03-28 04:54:17,-10.4,40.3333,78.12,94,40,11.5
385,Poum,NC,2022-03-28 04:54:18,-20.2333,164.0167,81.86,73,32,17.92
386,Chutove,UA,2022-03-28 04:54:18,49.7104,35.1603,30.29,51,85,11.95
387,Xining,CN,2022-03-28 04:54:19,36.6167,101.7667,55.13,14,19,3.6
388,Kutum,SD,2022-03-28 04:54:19,14.2,24.6667,57.24,12,1,12.39
389,Bengkulu,ID,2022-03-28 04:54:20,-3.8004,102.2655,84.7,65,38,9.51
390,Guerrero Negro,MX,2022-03-28 04:54:20,27.9769,-114.0611,60.26,84,62,8.19
391,Ko Samui,TH,2022-03-28 04:54:21,9.5357,99.9357,91.31,66,40,4.61
392,Coihaique,CL,2022-03-28 04:54:22,-45.5752,-72.0662,42.51,100,100,3.49
393,Corn Island,NI,2022-03-28 04:54:22,12.1694,-83.0418,80.26,72,71,15.23
394,Klaksvik,FO,2022-03-28 04:54:23,62.2266,-6.589,38.32,71,100,14.94
395,Atambua,ID,2022-03-28 04:54:23,-9.1061,124.8925,81.07,71,100,3.44
396,Bonthe,SL,2022-03-28 04:54:23,7.5264,-12.505,76.08,87,82,7.87
397,Gushikawa,JP,2022-03-28 04:54:24,26.3544,127.8686,65.43,75,100,16.11
398,Excelsior Springs,US,2022-03-28 04:54:24,39.3392,-94.2261,39.7,65,0,0.0
399,Tual,ID,2022-03-28 04:54:25,-5.6667,132.75,80.4,79,100,12.97
400,Great Yarmouth,GB,2022-03-28 04:54:26,52.6083,1.7305,42.46,96,39,5.3
401,Beringovskiy,RU,2022-03-28 04:54:26,63.05,179.3167,3.29,94,13,5.21
402,Fez,MA,2022-03-28 04:54:27,34.0372,-4.9998,53.85,100,0,8.05
403,Kutahya,TR,2022-03-28 04:54:27,39.4242,29.9833,40.84,66,0,2.39
404,Saint-Augustin,CA,2022-03-28 04:54:28,51.226,-58.6502,32.83,99,100,6.11
405,Erenhot,CN,2022-03-28 04:54:28,43.6475,111.9767,54.32,21,72,23.0
406,Hay River,CA,2022-03-28 04:51:52,60.8156,-115.7999,1.38,85,75,5.75
407,Phangnga,TH,2022-03-28 04:54:29,8.4509,98.5298,87.84,52,18,3.18
408,Nouadhibou,MR,2022-03-28 04:54:30,20.931,-17.0347,64.38,94,75,5.75
409,Raga,SS,2022-03-28 04:54:30,8.4596,25.678,69.57,18,75,3.67
410,Kazachinskoye,RU,2022-03-28 04:54:30,57.6953,93.2761,26.06,77,95,4.59
411,Port Hawkesbury,CA,2022-03-28 04:54:31,45.6169,-61.3485,36.91,97,0,3.44
412,Muzhi,RU,2022-03-28 04:54:31,65.3667,64.6667,23.07,95,100,15.12
413,Hami,CN,2022-03-28 04:54:32,42.8,93.45,55.94,25,81,2.75
414,Morshansk,RU,2022-03-28 04:54:33,53.4435,41.8107,21.2,79,100,13.6
415,Codrington,AU,2022-03-28 04:54:33,-38.2667,141.9667,67.1,64,9,11.12
416,Bhusawal,IN,2022-03-28 04:54:34,21.05,75.7667,99.39,11,35,8.39
417,Shush,IR,2022-03-28 04:54:34,32.1942,48.2436,61.45,27,0,11.88
418,Brockville,CA,2022-03-28 04:55:35,44.5834,-75.6826,16.12,66,100,11.99
419,Resistencia,AR,2022-03-28 04:53:57,-27.4606,-58.9839,66.25,84,0,2.3
420,Iqaluit,CA,2022-03-28 04:55:35,63.7506,-68.5145,10.13,92,75,3.44
421,Wajir,KE,2022-03-28 04:55:36,1.7471,40.0573,80.56,74,20,8.05
422,Mitsamiouli,KM,2022-03-28 04:55:36,-11.3847,43.2844,79.09,78,20,6.91
423,Richards Bay,ZA,2022-03-28 04:55:36,-28.783,32.0377,70.3,91,10,5.97
424,Labuhan,ID,2022-03-28 04:55:37,-6.8844,112.2051,86.76,65,86,4.5
425,Vanavara,RU,2022-03-28 04:55:37,60.34,102.2797,20.52,84,100,8.5
426,Kichera,RU,2022-03-28 04:55:37,55.9375,110.0997,16.23,83,100,7.72
427,Aswan,EG,2022-03-28 04:55:38,24.0934,32.907,60.94,14,41,14.12
428,Doka,SD,2022-03-28 04:55:38,13.5167,35.7667,78.51,38,5,6.04
429,Bushehr,IR,2022-03-28 04:55:38,28.9684,50.8385,64.49,42,0,18.41
430,Shiraz,IR,2022-03-28 04:55:39,29.6036,52.5388,47.64,29,0,0.0
431,Borba,BR,2022-03-28 04:55:39,-4.3878,-59.5939,74.19,99,100,0.11
432,Seoul,KR,2022-03-28 04:55:18,37.5683,126.9778,58.39,16,0,4.61
433,Kahului,US,2022-03-28 04:55:40,20.8947,-156.47,75.97,79,36,5.01
434,Gravdal,NO,2022-03-28 04:55:40,68.1214,13.5031,26.49,74,75,19.57
435,Mikumi,TZ,2022-03-28 04:55:40,-7.4041,36.9831,73.2,89,15,1.21
436,Huntington,US,2022-03-28 04:53:33,38.4193,-82.4452,31.93,70,3,3.58
437,Santo Domingo,DO,2022-03-28 04:55:41,18.5001,-69.9886,74.93,86,96,1.01
438,Mapiri,BO,2022-03-28 04:55:41,-15.25,-68.1667,66.99,98,95,0.74
439,Peniche,PT,2022-03-28 04:55:41,39.3558,-9.3811,60.93,73,100,14.23
440,Envira,BR,2022-03-28 04:55:42,-7.3,-70.2167,70.77,100,98,1.86
441,Bethel,US,2022-03-28 04:55:42,41.3712,-73.414,28.96,55,38,1.01
442,Vardo,NO,2022-03-28 04:55:42,70.3705,31.1107,26.64,60,100,20.69
443,Bonavista,CA,2022-03-28 04:55:43,48.6499,-53.1147,32.36,96,100,24.76
444,Strezhevoy,RU,2022-03-28 04:55:44,60.7333,77.5889,19.15,91,73,10.54
445,Thunder Bay,CA,2022-03-28 04:55:44,48.4001,-89.3168,6.71,51,0,3.44
446,Arman,RU,2022-03-28 04:55:45,59.7,150.1667,25.02,63,100,12.95
447,Santa Barbara,US,2022-03-28 04:52:51,34.7333,-120.0343,49.73,89,100,11.5
448,Kita,ML,2022-03-28 04:55:46,13.0349,-9.4895,85.95,41,89,4.76
449,Hambantota,LK,2022-03-28 04:55:46,6.1241,81.1185,86.34,84,20,3.44
450,Conceicao Do Araguaia,BR,2022-03-28 04:52:11,-8.2578,-49.2647,72.9,94,89,0.02
451,Agadez,NE,2022-03-28 04:55:47,19.75,10.25,65.26,6,0,9.42
452,Flinders,AU,2022-03-28 04:55:47,-34.5833,150.8552,75.18,84,93,5.99
453,Guaraciaba Do Norte,BR,2022-03-28 04:55:48,-4.1669,-40.7475,65.1,97,93,1.48
454,Mogadishu,SO,2022-03-28 04:52:50,2.0371,45.3438,82.27,78,75,12.66
455,Longkou,CN,2022-03-28 04:55:48,37.6508,120.3286,50.58,45,0,9.66
456,Maun,BW,2022-03-28 04:55:49,-19.9833,23.4167,64.36,100,0,9.22
457,Huarmey,PE,2022-03-28 04:55:49,-10.0681,-78.1522,72.07,79,99,6.17
458,Itaituba,BR,2022-03-28 04:55:50,-4.2761,-55.9836,74.41,99,100,0.09
459,Pemangkat,ID,2022-03-28 04:55:50,1.1667,108.9667,85.64,65,17,8.12
460,The Valley,AI,2022-03-28 04:53:13,18.217,-63.0578,78.1,77,54,12.24
461,Samana,DO,2022-03-28 04:55:51,19.2056,-69.3369,73.06,87,31,3.09
462,Nizwa,OM,2022-03-28 04:55:51,22.9333,57.5333,86.72,16,0,3.65
463,Mocuba,MZ,2022-03-28 04:56:52,-16.8392,36.9856,73.08,97,100,4.47
464,Kloulklubed,PW,2022-03-28 04:56:52,7.0419,134.2556,84.7,74,92,17.49
465,Sabya,SA,2022-03-28 04:56:53,17.1495,42.6254,74.82,69,3,2.26
466,Qasigiannguit,GL,2022-03-28 04:56:53,68.8193,-51.1922,21.99,57,59,11.63
467,Ust-Kulom,RU,2022-03-28 04:56:54,61.6864,53.6902,16.61,92,100,9.31
468,Cortez,US,2022-03-28 04:56:54,37.3489,-108.5859,47.7,22,44,3.4
469,Lompoc,US,2022-03-28 04:56:55,34.6391,-120.4579,57.63,73,100,18.41
470,Stephenville,US,2022-03-28 04:56:56,32.2207,-98.2023,72.39,33,0,10.36
471,Lipin Bor,RU,2022-03-28 04:56:57,60.2622,37.9763,13.68,92,92,5.19
472,Marawi,PH,2022-03-28 04:56:57,7.9986,124.2928,76.95,83,57,1.5
473,Tocopilla,CL,2022-03-28 04:56:57,-22.092,-70.1979,67.86,74,13,4.18
474,Suluova,TR,2022-03-28 04:56:58,40.8313,35.6479,31.86,86,20,3.44
475,Ilulissat,GL,2022-03-28 04:56:58,69.2167,-51.1,19.72,59,52,11.14
476,Spornoye,RU,2022-03-28 04:56:58,50.8448,37.2913,25.23,61,52,14.03
477,Ampanihy,MG,2022-03-28 04:56:59,-24.7,44.75,73.54,81,97,14.92
478,Porto Novo,BJ,2022-03-28 04:56:59,6.4965,2.6036,84.02,86,41,5.01
479,Robertsport,LR,2022-03-28 04:56:59,6.7533,-11.3686,78.13,90,65,6.93
480,Nantucket,US,2022-03-28 04:57:00,41.2835,-70.0995,37.15,68,100,25.57
481,Serik,TR,2022-03-28 04:55:18,36.9169,31.0989,43.05,49,0,3.78
482,Teahupoo,PF,2022-03-28 04:57:00,-17.8333,-149.2667,78.53,75,94,14.18
483,Kurchum,KZ,2022-03-28 04:57:01,48.5722,83.6542,33.8,81,97,5.06
484,Kirakira,SB,2022-03-28 04:57:01,-10.4544,161.9205,82.76,80,71,7.27
485,Laem Sing,TH,2022-03-28 04:57:01,12.4816,102.0738,94.41,84,51,6.55
486,Basco,PH,2022-03-28 04:57:02,20.4487,121.9702,79.02,82,61,18.97
487,Hegra,NO,2022-03-28 04:57:02,63.4644,11.114,37.42,81,100,36.82
488,Terrace,CA,2022-03-28 04:57:03,54.5163,-128.6035,44.51,56,20,8.05
489,Biak,ID,2022-03-28 04:57:03,-0.9131,122.8766,83.7,67,100,1.97
490,Floro,NO,2022-03-28 04:57:04,61.5996,5.0328,40.96,70,75,21.85
491,Naze,JP,2022-03-28 04:57:04,28.3667,129.4833,65.32,67,97,10.27
492,Buraydah,SA,2022-03-28 04:57:04,26.326,43.975,54.05,21,0,10.38
493,San Vicente,AR,2022-03-28 04:57:05,-26.6167,-54.1333,56.43,93,0,3.04
494,Ojinaga,MX,2022-03-28 04:57:05,29.5667,-104.4167,76.15,14,0,10.36
495,Barabai,ID,2022-03-28 04:57:06,-2.5833,115.3833,87.49,69,84,2.93
496,Salinopolis,BR,2022-03-28 04:57:06,-0.6136,-47.3561,77.86,87,100,8.59
497,Zhangye,CN,2022-03-28 04:57:06,38.9342,100.4517,53.6,20,95,24.05
498,Aban,RU,2022-03-28 04:57:07,56.67,96.06,23.54,78,98,5.03
499,Carutapera,BR,2022-03-28 04:53:17,-1.195,-46.02,76.8,90,100,6.6
500,Xuddur,SO,2022-03-28 04:57:07,4.1213,43.8894,77.13,54,61,20.07
501,Malbork,PL,2022-03-28 04:57:05,54.0359,19.0266,44.11,89,11,11.88
502,Ahipara,NZ,2022-03-28 04:58:23,-35.1667,173.1667,68.79,62,0,10.47
503,Shepsi,RU,2022-03-28 04:58:23,44.0361,39.1489,37.65,53,51,4.97
504,Barra Patuca,HN,2022-03-28 04:58:24,15.8,-84.2833,75.52,83,60,8.32
505,Dunedin,NZ,2022-03-28 04:58:25,-45.8742,170.5036,61.81,84,0,5.01
506,Nova Russas,BR,2022-03-28 04:55:16,-4.7067,-40.5631,71.22,98,100,0.47
507,Shache,CN,2022-03-28 04:58:26,38.4167,77.2406,61.54,17,4,5.73
508,Santa Luzia,BR,2022-03-28 04:58:26,-19.7697,-43.8514,75.54,64,0,6.91
509,Harper,LR,2022-03-28 04:58:27,4.375,-7.7169,79.59,88,28,5.91
510,Nizhniy Kuranakh,RU,2022-03-28 04:58:27,58.8353,125.4869,28.81,81,100,5.46
511,Yazoo City,US,2022-03-28 04:59:28,32.8551,-90.4056,52.72,75,11,8.32
512,Tilichiki,RU,2022-03-28 04:59:28,60.4667,166.1,14.09,84,100,13.62
513,Pringsewu,ID,2022-03-28 04:59:28,-5.3582,104.9744,89.49,56,72,4.79
514,Ust-Tsilma,RU,2022-03-28 04:59:29,65.441,52.1498,10.33,94,100,7.96
515,Pombas,CV,2022-03-28 04:59:29,17.1503,-25.0201,65.98,76,47,12.17
516,Vegachi,CO,2022-03-28 04:59:29,6.7614,-74.7947,65.05,99,99,2.62
517,Tortoli,IT,2022-03-28 04:59:30,39.9256,9.6572,52.12,77,12,7.34
518,Formosa,AR,2022-03-28 04:56:38,-26.1775,-58.1781,67.98,77,0,5.75
519,Ziway,ET,2022-03-28 04:59:30,7.9333,38.7167,68.2,48,23,15.99
520,Kothi,IN,2022-03-28 04:59:30,24.75,80.7833,96.33,6,0,7.18
521,General Pico,AR,2022-03-28 04:59:31,-35.6566,-63.7568,59.95,65,19,8.81
522,Moron,AR,2022-03-28 04:56:05,-34.6534,-58.6198,68.99,84,0,2.46
523,Cancuc,MX,2022-03-28 04:59:32,16.9167,-92.4833,56.98,97,75,2.75
524,Parbatipur,BD,2022-03-28 04:59:32,25.6649,88.9247,90.34,38,4,11.25
525,Patti,IN,2022-03-28 04:59:32,31.2808,74.8572,84.27,6,0,8.88
526,Svetlyy,RU,2022-03-28 04:59:33,54.675,20.1347,41.05,86,27,19.04
527,Bondowoso,ID,2022-03-28 04:59:33,-7.9135,113.8214,83.75,74,81,3.06
528,Shizuishan,CN,2022-03-28 04:59:33,39.2333,106.7694,60.37,30,28,16.2
529,South Sioux City,US,2022-03-28 04:58:17,42.4739,-96.4136,30.99,49,56,6.96
530,Mehran,IR,2022-03-28 04:59:34,33.1222,46.1646,57.07,35,0,11.77
531,Manokwari,ID,2022-03-28 04:59:34,-0.8667,134.0833,83.64,72,73,9.73
532,Ravar,IR,2022-03-28 04:59:34,31.2656,56.8055,64.74,8,0,3.47
533,Batemans Bay,AU,2022-03-28 04:59:35,-35.7167,150.1833,71.1,87,99,1.99
534,Iquique,CL,2022-03-28 04:56:55,-20.2208,-70.1431,66.69,76,28,1.88
535,Umba,RU,2022-03-28 04:59:35,66.6871,34.3429,11.16,91,65,4.97
536,Alice Town,BS,2022-03-28 04:59:35,25.7167,-79.3,72.91,46,0,6.62
537,Hollins,US,2022-03-28 04:59:36,37.3413,-79.9431,37.6,51,0,5.01
538,Ugoofaaru,MV,2022-03-28 04:59:36,5.6667,73.0,82.6,70,41,6.2
539,Roma,US,2022-03-28 04:59:37,43.2128,-75.4557,19.38,85,100,17.27
540,Auki,SB,2022-03-28 04:59:37,-8.7676,160.7034,80.11,85,100,8.3
541,Esik,KZ,2022-03-28 04:59:38,43.3552,77.4525,44.02,72,4,6.62
542,Pingzhuang,CN,2022-03-28 04:59:38,42.0372,119.2889,58.68,15,8,17.81
543,Talaya,RU,2022-03-28 04:59:39,61.3833,152.75,8.38,81,100,12.12
544,Lorengau,PG,2022-03-28 04:59:39,-2.0226,147.2712,83.57,72,93,8.9
545,Kokopo,PG,2022-03-28 04:59:40,-4.352,152.2633,85.33,67,57,9.98
546,Sistranda,NO,2022-03-28 04:59:40,63.7256,8.834,39.16,85,100,33.67
547,Sofiyivka,UA,2022-03-28 04:59:41,48.0493,33.8746,32.58,43,77,9.71
548,Tabou,CI,2022-03-28 04:59:42,4.423,-7.3528,79.29,89,69,5.57
549,Itainopolis,BR,2022-03-28 04:59:42,-7.4469,-41.4783,73.31,92,92,4.32
550,Zhezkazgan,KZ,2022-03-28 04:59:42,47.8043,67.7144,30.18,86,100,8.95
551,Sibiti,CG,2022-03-28 04:59:43,-3.6819,13.3499,69.57,98,53,1.28
552,Luganville,VU,2022-03-28 04:59:43,-15.5333,167.1667,81.28,84,100,1.12
